1、“八一”六十载　　猜一个字	答案是：亲
3659、云楼半开雁阵疏　　猜一个字	答案是：松
3660、云南大旱　　猜一个字	答案是：真
3661、云破日月倚西楼　　猜一个字	答案是：私
3662、云破月初吐　　猜一个字	答案是：弘
3663、云破月来花影碎　　猜一个字	答案是：能
3664、云下雁阵横残影　　猜一个字	答案是：参
3665、云想衣裳　　猜一个字	答案是：袭
3666、云遮斜月马临崖　　猜一个字	答案是：谣
3667、运破月来花弄影　　猜一个字	答案是：能
3668、运销海外　　猜一个字	答案是：咄
3669、灾后重要的是摆脱困境　　猜一个字	答案是：焚
3670、再　　猜一个字	答案是：变
3671、再度辞君倍错误　　猜一个字	答案是：网
3672、再见　　猜一个字	答案是：扮
3673、再进一点上海服装　　猜一个字	答案是：神
3674、再三差错　　猜一个字	答案是：交
3675、再三开口要美酒　　猜一个字	答案是：滴
3676、再有二日寒冬尽　　猜一个字	答案是：大
3677、再有三日就是春　　猜一个字	答案是：人
3678、在厂里过日子　　猜一个字	答案是：厚
3679、在地愿为连理枝　　猜一个字	答案是：棵
3680、在改革中立功　　猜一个字	答案是：勤
3681、在三国之后，在西晋之初　　猜一个字	答案是：一
3682、在水一方独垂钓　　猜一个字	答案是：河
3683、在银幕后面　　猜一个字	答案是：版
3684、早晨玉兔自西斜　　猜一个字	答案是：胆
3685、早日腾飞　　猜一个字	答案是：十
3686、早日腾飞　　猜一个字	答案是：十
3687、早日腾飞建四化　　猜一个字	答案是：克
3688、早上多云　　猜一个字	答案是：县
3689、早上好　　猜一个字	答案是：晏
3690、早上埋头抓复习　　猜一个字	答案是：塌
3691、早上五时来属早　　猜一个字	答案是：晨
3692、早上一别心长悬　　猜一个字	答案是：悼
3693、早退　　猜一个字	答案是：选
3694、则必有我师　　猜一个字	答案是：众
3695、宅前细雨灯花落　　猜一个字	答案是：泞
3696、砦门重映残边月　　猜一个字	答案是：翩
3697、沾水就活　　猜一个字	答案是：舌
3698、斩草不除根　　猜一个字	答案是：早
3699、斩草除根　　猜一个字	答案是：旦
3700、斩草除根　　猜一个字	答案是：日
3701、展翼飞羽共随去　　猜一个字	答案是：田
3702、张省长抽空下基层　　猜一个字	答案是：穹
3703、长安一片月　　猜一个字	答案是：胀
3704、长流夜郎得赦还　　猜一个字	答案是：扳
3705、长期住院　　猜一个字	答案是：疚
3706、掌　　猜一个字	答案是：挛
3707、丈夫生有四方志　　猜一个字	答案是：力
3708、丈夫心中只有我　　猜一个字	答案是：溆
3709、丈夫在我左右　　猜一个字	答案是：溆
3710、丈夫者志在四方　　猜一个字	答案是：饕，思
3711、招手不见走来　　猜一个字	答案是：超
3712、昭君离日挂泪痕　　猜一个字	答案是：沼
3713、找到一半　　猜一个字	答案是：划
3714、召之即来　　猜一个字	答案是：迢
3715、这回改革天下安　　猜一个字	答案是：咽
3716、这一张　　猜一个字	答案是：题
3717、真丢人　　猜一个字	答案是：直
3718、真心相伴　　猜一个字	答案是：慎
3719、真心相处　　猜一个字	答案是：慎
3720、枕畔泪分流　　猜一个字	答案是：湘
3721、枕畔泪分流　　猜一个字	答案是：湘
3722、争先恐后　　猜一个字	答案是：急
3723、争先使用　　猜一个字	答案是：角
3724、征稿　　猜一个字	答案是：救
3725、正逢残花瓣瓣落　　猜一个字	答案是：毕
3726、正合丝纶钓渭滨　　猜一个字	答案是：沔
3727、正是天边日落时　　猜一个字	答案是：寺
3728、正是为了后代　　猜一个字	答案是：武
3729、正要去上边要人　　猜一个字	答案是：企
3730、正月初一了　　猜一个字	答案是：肯
3731、正月少初一　　猜一个字	答案是：肯
3732、之子于归兮，一去不返　　猜一个字	答案是：辽
3733、只把春来报　　猜一个字	答案是：梏
3734、只采取一半　　猜一个字	答案是：楫
3735、只差点点　　猜一个字	答案是：口
3736、只差两点到黄昏　　猜一个字	答案是：名
3737、只道此歌天上有　　猜一个字	答案是：曹
3738、只道二郎来江左　　猜一个字	答案是：潜
3739、只可上下排列　　猜一个字	答案是：哥
3740、只识弯弓射大雕　　猜一个字	答案是：鸢
3741、只说不竞现　　猜一个字	答案是：识
3742、只言难得心血疑　　猜一个字	答案是：谧
3743、只言双亲人不在　　猜一个字	答案是：辩
3744、只要有一人，就要干下去　　猜一个字	答案是：全
3745、只缘身在此山中　　猜一个字	答案是：个
3746、只缘一一是相思　　猜一个字	答案是：豆
3747、枝节纵横　　猜一个字	答案是：权
3748、枝头累累　　猜一个字	答案是：夥
3749、枝头眉月鸣鸟飞　　猜一个字	答案是：和
3750、直达蛇口　　猜一个字	答案是：邑
3751、直上浮云间　　猜一个字	答案是：去
3752、直下上海　　猜一个字	答案是：由
3753、直追前人　　猜一个字	答案是：个
3754、值钱全靠这两点　　猜一个字	答案是：金
3755、植树造林　　猜一个字	答案是：堡
3756、致癌食品　　猜一个字	答案是：疝
3757、中东之行　　猜一个字	答案是：杜
3758、中东之行　　猜一个字	答案是：杜
3759、中国领先进一球　　猜一个字	答案是：玲
3760、中间一长一短，上下大小各别　　猜一个字	答案是：奈
3761、中箭虎　　猜一个字	答案是：蚕
3762、中秋节　　猜一个字	答案是：和
3763、中日合作　　猜一个字	答案是：哗
3764、中西合璧　　猜一个字	答案是：铧
3765、中心一点口不见　　猜一个字	答案是：卜
3766、仲春别后犹挂念　　猜一个字	答案是：蒯
3767、众　　猜一个字	答案是：侈
3768、众目共睹　　猜一个字	答案是：笕
3769、重　　猜一个字	答案是：远
3770、重点支援大西北　　猜一个字	答案是：头
3771、重逢　　猜一个字	答案是：观
3772、重阳日　　猜一个字	答案是：晶
3773、舟轻不觉入鸥群　　猜一个字	答案是：巡
3774、周末　　猜一个字	答案是：口
3775、周末灯谜　　猜一个字	答案是：唬
3776、周末前夕　　猜一个字	答案是：名
3777、周围山色隐画里　　猜一个字	答案是：田
3778、朱雀桥边野草花　　猜一个字	答案是：莺
3779、珠宝商　　猜一个字	答案是：赎
3780、诸葛如何胜群儒　　猜一个字	答案是：聒
3781、诸葛著作已失传　　猜一个字	答案是：谒
3782、猪年国庆　　猜一个字	答案是：垓
3783、猪年交上桃花运　　猜一个字	答案是：骇
3784、猪跑了　　猜一个字	答案是：逐
3785、竹暗不能日　　猜一个字	答案是：笠
3786、竹丛深处藏叶尖　　猜一个字	答案是：噬
3787、竹杆撑舟浪里行　　猜一个字	答案是：必
3788、竹高草低秋波里　　猜一个字	答案是：算
3789、竹花影纵横　　猜一个字	答案是：筚
3790、竹篱深处有人家　　猜一个字	答案是：篇
3791、竹林深深留僧处　　猜一个字	答案是：筹
3792、竹落方之叶，月斜恰半林　　猜一个字	答案是：彩
3793、竹木搭桥　　猜一个字	答案是：策
3794、竹下一寸土　　猜一个字	答案是：等
3795、竹叶纷纷落裙边　　猜一个字	答案是：衫
3796、竹叶柳丝入画中　　猜一个字	答案是：畛
3797、竹叶影疏一节横　　猜一个字	答案是：丝
3798、竹荫双燕逐残红　　猜一个字	答案是：筮
3799、竹影半楼低　　猜一个字	答案是：篓
3800、竹影临门明月光　　猜一个字	答案是：简
3801、竹影轻点半江风　　猜一个字	答案是：筑
3802、竹子连根　　猜一个字	答案是：笨
3803、主动求和改缺点　　猜一个字	答案是：程
3804、主动一点　　猜一个字	答案是：玉
3805、主见差一点　　猜一个字	答案是：现
3806、主上变态母后来　　猜一个字	答案是：毒
3807、助人为乐　　猜一个字	答案是：竺
3808、专车到京里　　猜一个字	答案是：啭
3809、专人负责　　猜一个字	答案是：债
3810、砖　　猜一个字	答案是：城
3811、转过山头，隐隐见松林一片　　猜一个字	答案是：彗
3812、转业到厂　　猜一个字	答案是：严
3813、转业之前　　猜一个字	答案是：亦
3814、庄稼离不开太阳　　猜一个字	答案是：香
3815、庄稼一片黄　　猜一个字	答案是：锈
3816、庄里来了两个人　　猜一个字	答案是：座
3817、庄前村后人成双　　猜一个字	答案是：俯
3818、追根寻底　　猜一个字	答案是：过
3819、啄木鸟　　猜一个字	答案是：蚀
3820、子分居兮叹离别，重团聚兮意急切　　猜一个字	答案是：亟
3821、子随我后　　猜一个字	答案是：鼯
3822、子牙垂钓，苏武放牧　　猜一个字	答案是：鲜
3823、子牙垂钓，苏武放牧　　猜一个字	答案是：鲜
3824、子牙在上，子胥在下　　猜一个字	答案是：赏
3825、子夜危险　　猜一个字	答案是：鼹
3826、子曰　　猜一个字	答案是：充
3827、自成一格　　猜一个字	答案是：斜
3828、自动变化　　猜一个字	答案是：百
3829、自古离别惹相思　　猜一个字	答案是：喜
3830、自古两岸必一统　　猜一个字	答案是：憩
3831、自古周心结白头　　猜一个字	答案是：憩
3832、自行联合　　猜一个字	答案是：起
3833、自街中走向家中　　猜一个字	答案是：闺
3834、自居汉中　　猜一个字	答案是：溆
3835、自留地　　猜一个字	答案是：畲
3836、自求进步　　猜一个字	答案是：衙
3837、自上而下团结一心　　猜一个字	答案是：恤
3838、自始至终关心人　　猜一个字	答案是：恁
3839、自始至终在一起　　猜一个字	答案是：壬
3840、自述　　猜一个字	答案是：语
3841、自小在一起，目前少联系　　猜一个字	答案是：省
3842、自有秋色伴西楼　　猜一个字	答案是：镍
3843、自作一字用离合　　猜一个字	答案是：百
3844、字到前头却普通　　猜一个字	答案是：晋
3845、总有一天出头日　　猜一个字	答案是：春
3846、总有一天会明白　　猜一个字	答案是：尧
3847、纵横谈　　猜一个字	答案是：计
3848、纵论横生　　猜一个字	答案是：计
3849、走麦城　　猜一个字	答案是：翠
3850、足下倒钩，底线传中，进球　　猜一个字	答案是：蛋
3851、嘴　　猜一个字	答案是：唧
3852、罪该斩首　　猜一个字	答案是：非
3853、醉翁之意不在酒　　猜一个字	答案是：汕
3854、昨日不可留　　猜一个字	答案是：乍
3855、左看矮脚虎，右看陈玉成　　猜一个字	答案是：瑛
